Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
974;2020-03-30;56;4;6;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;1;0;1
974;2020-04-02;29;2;11;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-08;39;4;55;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;0;0;3
974;2020-04-08;23;4;23;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-27;5;2;50;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-08;9;4;111;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;0
974;2020-05-10;13;4;112;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;2;0;1
974;2020-05-12;14;4;112;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;0;0
974;2020-05-18;12;4;115;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-05-19;10;3;56;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-06-22;72;21;1009;131;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;34.0;17.0;0.0;;;;
974;2021-06-23;63;13;948;102;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;33.0;17.0;0.0;;;;
974;2021-06-24;141;31;1971;237;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;74.0;36.0;0.0;13;1;4;6
974;2021-06-27;74;24;1029;136;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;33.0;17.0;0.0;;;;
974;2021-07-16;148;38;2184;266;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;80.0;30.0;0.0;15;0;1;12
974;2021-07-19;67;12;1074;123;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;14.0;0.0;;;;
974;2021-07-20;77;29;1138;149;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;34.0;14.0;0.0;;;;
974;2021-09-27;82;17;2916;371;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;42.0;22.0;1.0;6;0;0;5
974;2021-10-06;28;4;1440;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;16.0;8.0;0.0;;;;
974;2021-10-13;64;7;2953;376;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;35.0;21.0;1.0;0;0;1;2
974;2021-10-17;27;5;1449;172;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;15.0;7.0;0.0;;;;
974;2021-10-28;22;1;1459;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;14.0;7.0;0.0;;;;
974;2021-04-27;96;28;719;90;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;53.0;15.0;0.0;;;;
974;2021-05-08;150;36;1527;173;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;85.0;29.0;0.0;7;4;1;11
974;2021-09-15;120;27;2850;364;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;65.0;27.0;1.0;8;2;1;7
974;2021-09-20;48;9;1410;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;29.0;10.0;0.0;;;;
974;2021-05-22;163;33;1673;192;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;93.0;37.0;0.0;10;4;2;12
974;2021-05-24;69;15;816;81;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;38.0;16.0;0.0;;;;
974;2021-06-06;102;26;917;122;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;58.0;18.0;0.0;;;;
974;2021-06-07;101;26;921;123;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;57.0;18.0;0.0;;;;
974;2021-06-10;97;20;937;127;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;60.0;17.0;0.0;;;;
974;2021-06-12;162;32;1857;224;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;38.0;0.0;7;5;0;15
974;2021-06-15;84;22;972;129;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;17.0;0.0;;;;
974;2021-08-07;90;25;1228;167;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;14.0;0.0;;;;
974;2021-08-13;100;24;1225;141;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;63.0;13.0;0.0;;;;
974;2021-08-22;84;19;1276;154;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;51.0;14.0;0.0;;;;
974;2021-11-01;38;4;1502;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;20.0;13.0;1.0;;;;
974;2021-10-07;26;4;1442;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;15.0;7.0;0.0;;;;
974;2021-10-29;22;1;1461;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;14.0;7.0;0.0;;;;
974;2021-11-01;60;5;2978;381;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;32.0;22.0;1.0;0;0;0;0
974;2020-10-11;18;2;214;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-21;11;3;228;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-24;44;12;467;28;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;1;1;3
974;2020-09-06;69;14;252;13;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;10;0;2;3
974;2020-09-08;40;6;139;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-12;34;8;136;9;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-23;34;8;171;10;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-09;45;14;814;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;4;0;4
974;2021-02-15;33;10;425;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-28;140;64;900;68;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;4;0;0
974;2021-03-07;145;53;939;78;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;2;1;4
974;2020-08-07;20;2;165;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;0
974;2020-08-11;6;0;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-13;51;6;729;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;2;1;0
974;2021-02-03;22;2;798;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;3
974;2020-11-08;72;15;521;35;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;2;1;3
974;2020-11-12;83;19;541;37;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;12;4;1;2
974;2020-11-17;44;7;283;19;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-21;46;8;296;20;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-26;74;10;612;48;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;1;4
974;2020-11-28;32;5;311;25;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-05;51;8;656;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;6
974;2020-12-22;25;4;352;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-29;43;6;715;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;3
974;2020-12-29;22;4;352;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-20;26;4;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2021-05-20;170;36;1653;189;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;97.0;37.0;0.0;14;8;2;9
974;2021-05-28;83;20;888;116;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;44.0;19.0;0.0;;;;
974;2021-06-04;164;35;1789;214;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;91.0;38.0;0.0;11;0;3;7
974;2021-06-10;170;30;1833;223;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;103.0;37.0;0.0;9;1;4;6
974;2021-04-21;94;24;691;88;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;16.0;0.0;;;;
974;2021-04-26;154;40;1410;155;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;88.0;26.0;0.0;14;1;0;10
974;2021-03-17;98;42;505;55;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;47.0;9.0;0.0;;;;
974;2021-03-19;60;16;537;43;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;8.0;0.0;;;;
974;2021-03-24;57;17;555;46;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;8.0;0.0;;;;
974;2021-04-06;104;42;606;77;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;46.0;16.0;0.0;;;;
974;2021-08-31;174;40;2718;348;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;101.0;32.0;1.0;6;1;2;10
974;2021-08-31;78;17;1330;162;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;47.0;14.0;0.0;;;;
974;2021-09-02;89;18;1389;188;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;16.0;1.0;;;;
974;2021-09-19;62;16;1452;196;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;31.0;14.0;1.0;;;;
974;2021-07-09;68;11;1022;115;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;16.0;0.0;;;;
974;2021-07-11;139;34;2128;259;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;73.0;32.0;0.0;1;1;1;2
974;2021-10-10;38;6;1490;203;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;19.0;12.0;1.0;;;;
974;2021-10-27;38;3;1501;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;21.0;13.0;1.0;;;;
974;2021-08-01;85;27;1193;158;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;13.0;0.0;;;;
974;2021-08-04;166;51;2391;296;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;29.0;0.0;18;9;2;19
974;2021-08-12;189;50;2506;304;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;112.0;27.0;0.0;17;4;0;19
974;2021-05-24;164;33;1683;195;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;39.0;0.0;11;1;1;0
974;2021-03-18;95;37;511;58;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;9.0;0.0;;;;
974;2021-03-27;105;36;556;69;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;55.0;14.0;0.0;;;;
974;2021-03-31;172;53;1151;126;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;27.0;0.0;12;3;2;9
974;2021-04-02;95;37;593;75;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;42.0;16.0;0.0;;;;
974;2021-04-03;162;48;1192;129;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;87.0;27.0;0.0;11;2;0;11
974;2021-04-04;96;40;601;75;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;40.0;16.0;0.0;;;;
974;2021-04-08;96;36;621;80;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;15.0;0.0;;;;
974;2021-06-22;140;33;1957;233;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;71.0;36.0;0.0;8;0;0;15
974;2021-06-23;138;34;1965;233;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;68.0;36.0;0.0;6;3;0;8
974;2021-06-25;73;18;1020;134;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;38.0;17.0;0.0;;;;
974;2021-06-26;145;37;1988;239;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;72.0;36.0;0.0;11;3;1;10
974;2021-07-07;79;25;1076;139;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;38.0;16.0;0.0;;;;
974;2021-07-08;73;14;1014;115;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;43.0;16.0;0.0;;;;
974;2021-05-30;88;21;893;117;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;48.0;19.0;0.0;;;;
974;2021-06-13;68;9;900;98;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;18.0;0.0;;;;
974;2021-06-14;95;25;957;128;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;18.0;0.0;;;;
974;2021-06-16;68;9;916;98;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;17.0;0.0;;;;
974;2021-04-15;78;24;662;88;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;38.0;16.0;0.0;;;;
974;2021-04-29;152;37;1441;158;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;29.0;0.0;12;2;2;11
974;2021-09-08;137;33;2807;360;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;74.0;29.0;1.0;9;2;1;10
974;2021-09-14;66;19;1442;193;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;31.0;15.0;1.0;;;;
974;2021-09-18;45;8;1408;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;27.0;10.0;0.0;;;;
974;2021-09-20;61;14;1454;198;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;32.0;14.0;1.0;;;;
974;2021-01-12;20;0;371;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-13;20;1;371;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-14;33;6;358;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-23;24;7;374;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-29;19;3;791;55;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;1;4
974;2021-01-30;5;0;404;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-12;63;23;826;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;2;0;12
974;2021-02-13;24;7;423;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-15;81;32;830;57;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;5;0;1
974;2021-02-26;80;42;436;32;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-01;60;24;461;32;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-05;56;24;474;35;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-08-03;83;20;1155;129;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;51.0;12.0;0.0;;;;
974;2021-10-05;73;11;2934;374;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;39.0;22.0;1.0;5;0;2;4
974;2021-10-06;68;12;2939;374;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;33.0;22.0;1.0;0;1;0;5
974;2021-10-15;36;4;1495;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;19.0;12.0;1.0;;;;
974;2021-10-22;67;5;2966;379;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;40.0;21.0;1.0;0;0;1;2
974;2021-10-23;41;4;1498;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;24.0;12.0;1.0;;;;
974;2021-10-25;66;7;2970;379;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;37.0;21.0;1.0;0;0;0;1
974;2021-10-26;64;6;2972;379;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;35.0;22.0;1.0;0;0;0;2
974;2021-10-29;37;3;1502;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;20.0;13.0;1.0;;;;
974;2020-04-21;14;2;94;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-05-03;4;2;111;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-05-12;3;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-18;10;4;56;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-29;53;4;5;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;42;0;0;5
974;2020-04-12;19;3;32;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-15;16;3;35;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-05;64;16;249;11;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;1;4
974;2020-09-09;71;13;268;15;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;3;2;8
974;2020-09-18;66;12;331;15;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;2;0;10
974;2020-09-20;32;7;162;10;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-26;63;18;374;17;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;1;6
974;2020-11-02;27;5;249;20;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-21;85;15;592;43;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;12;1;0;11
974;2020-11-24;45;7;299;21;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-06;26;3;328;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-08;52;6;664;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;5
974;2020-12-19;23;4;351;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-24;22;3;348;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-25;19;2;360;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-27;8;1;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-15;25;3;125;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;0
974;2020-07-02;18;4;143;2;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-07-07;21;3;145;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;1;1
974;2020-07-14;13;1;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-17;15;3;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-23;23;4;158;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;4
974;2020-07-25;15;4;85;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-26;23;5;159;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2021-05-18;72;10;793;77;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;49.0;13.0;0.0;;;;
974;2021-05-21;91;19;849;111;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;20.0;0.0;;;;
974;2021-05-22;90;19;855;113;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;20.0;0.0;;;;
974;2021-05-27;81;20;885;116;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;41.0;20.0;0.0;;;;
974;2021-05-30;71;16;847;88;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;18.0;0.0;;;;
974;2021-06-02;93;26;904;120;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;18.0;0.0;;;;
974;2021-06-03;163;41;1782;211;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;84.0;38.0;0.0;8;5;1;11
974;2021-06-08;96;25;930;124;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;53.0;18.0;0.0;;;;
974;2021-06-12;67;9;900;97;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;40.0;18.0;0.0;;;;
974;2021-04-15;69;13;644;59;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;45.0;11.0;0.0;;;;
974;2021-04-22;55;13;674;64;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;10.0;0.0;;;;
974;2021-05-02;159;38;1466;161;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;94.0;27.0;0.0;10;0;1;2
974;2021-03-14;182;68;991;86;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;98.0;16.0;0.0;12;3;1;3
974;2021-03-23;98;36;530;66;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;11.0;0.0;;;;
974;2021-04-06;174;55;1211;132;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;27.0;0.0;19;6;1;11
974;2021-04-14;151;41;1303;145;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;82.0;28.0;0.0;14;4;2;19
974;2020-09-06;41;8;136;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-10;69;12;275;15;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;0;0;7
974;2020-09-18;34;6;174;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-06-20;80;22;997;131;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;42.0;16.0;0.0;;;;
974;2021-06-21;78;22;1001;131;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;40.0;16.0;0.0;;;;
974;2021-07-20;62;13;1083;125;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;35.0;14.0;0.0;;;;
974;2021-02-05;28;3;801;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;1;0;2
974;2021-02-06;19;3;390;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-15;25;1;337;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-30;21;4;353;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-03;39;4;721;52;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;1
974;2021-01-04;17;1;366;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-13;68;26;827;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;2;0;1
974;2021-02-18;42;13;432;29;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-22;113;50;866;61;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;2;1;1
974;2021-02-28;82;42;439;36;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-07;89;33;458;41;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-09;63;20;484;38;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-07-25;78;27;1156;152;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;37.0;14.0;0.0;;;;
974;2021-08-29;82;19;1314;160;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;50.0;13.0;0.0;;;;
974;2021-09-15;66;18;1444;194;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;32.0;15.0;1.0;;;;
974;2021-09-23;97;19;2896;370;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;53.0;24.0;1.0;1;0;0;7
974;2021-10-12;26;4;1447;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;15.0;7.0;0.0;;;;
974;2021-10-14;67;7;2953;376;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;38.0;21.0;1.0;4;0;0;0
974;2020-11-01;36;8;241;12;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-04;12;2;88;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-07;15;2;89;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-14;22;4;173;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;0;2
974;2020-08-16;19;3;94;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-18;6;2;88;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
